CustomerID,Antibiotics,Cold & Sick,Vitamin,Pain Relief,Allergy & Sinus,Digestive Health,Skin Care & Dermatology,Diabetes Care,Heart & Blood Pressure,Women's Health,Men's Health,Eye & Ear Care,Baby & Child Care,First Aid & Wound Care,Respiratory & Asthma,Supplements & Herbal,Weight Management,Sexual Wellness,Mental Health & Sleep,Pet Medications,PreferredCategory
2589,13,20,8,19,0,10,13,13,19,4,8,11,4,9,20,13,16,18,14,16,Cold & Sick
2590,18,1,0,10,18,17,14,16,17,10,12,10,17,10,6,13,8,4,8,9,Antibiotics
2591,11,1,17,18,11,8,9,11,3,2,14,8,6,8,14,6,2,9,16,7,Pain Relief
2592,19,15,2,13,17,19,12,10,14,20,6,9,2,3,3,17,20,9,10,2,Women's Health
2593,7,12,6,19,7,1,11,13,3,12,3,13,14,10,4,17,12,3,12,6,Pain Relief
2594,9,11,5,11,13,9,1,6,3,14,11,5,13,17,15,19,16,14,20,8,Mental Health & Sleep
2595,14,15,14,13,14,9,6,19,15,11,2,15,19,17,7,18,13,2,2,11,Diabetes Care
2596,9,15,20,17,5,17,11,17,17,7,16,4,3,11,3,16,9,13,2,7,Vitamin
2597,12,2,18,4,4,6,7,11,19,3,0,8,7,13,6,3,19,9,12,9,Heart & Blood Pressure
2598,20,5,13,4,3,20,8,20,7,8,8,12,1,1,5,11,0,9,17,9,Antibiotics
2599,19,12,17,12,12,5,5,8,3,1,16,16,5,18,7,8,12,3,9,18,Antibiotics
2600,13,16,3,18,2,10,0,12,11,17,19,8,16,14,6,18,10,9,3,5,Men's Health
2601,10,6,13,0,11,12,4,0,5,16,4,4,8,19,3,0,15,1,16,6,First Aid & Wound Care
2602,6,5,2,8,5,18,12,16,17,1,7,16,15,7,3,20,17,3,4,10,Supplements & Herbal
2603,15,19,16,12,16,15,3,0,12,17,12,8,19,13,18,7,10,12,12,4,Cold & Sick
2604,0,4,19,7,5,2,18,19,12,15,20,1,16,0,20,0,7,16,7,1,Men's Health
2605,4,19,15,9,9,1,16,0,3,2,0,10,10,6,8,10,19,4,8,8,Cold & Sick
2606,8,17,14,10,20,9,19,15,15,7,16,20,10,20,7,1,12,10,4,14,Allergy & Sinus
2607,4,19,7,15,13,11,8,1,3,19,14,3,16,6,6,13,11,18,7,0,Cold & Sick
2608,0,16,12,0,7,17,19,6,11,2,2,14,16,19,10,4,7,14,0,17,Skin Care & Dermatology
2609,20,7,8,17,8,18,11,18,11,13,15,5,15,16,10,15,10,5,20,7,Antibiotics
2610,1,1,12,19,2,16,9,9,20,18,3,4,6,4,4,5,10,7,4,17,Heart & Blood Pressure
2611,8,5,0,11,15,19,18,2,13,4,5,0,17,18,1,19,6,9,0,0,Digestive Health
2612,5,15,13,9,1,10,9,12,16,7,18,8,13,12,18,11,17,10,10,19,Pet Medications
2613,14,5,10,4,2,13,4,18,20,16,1,13,12,20,9,11,17,14,3,14,Heart & Blood Pressure
2614,14,19,1,7,14,19,7,8,17,10,0,10,4,4,19,8,5,1,17,20,Pet Medications
2615,8,15,8,6,0,18,17,10,3,3,3,1,2,11,7,20,10,5,13,14,Supplements & Herbal
2616,11,4,10,20,3,0,14,4,3,20,20,16,15,13,3,9,9,13,14,8,Pain Relief
2617,17,1,15,20,1,20,4,6,10,4,20,0,6,16,8,18,12,5,20,16,Pain Relief
2618,7,12,0,14,15,9,16,17,6,1,13,1,11,7,14,12,9,7,5,11,Diabetes Care
2619,14,11,0,12,19,11,11,12,13,17,11,13,10,8,19,10,12,8,17,10,Allergy & Sinus
2620,6,16,0,12,1,11,16,18,17,0,18,16,10,6,7,12,0,11,11,4,Diabetes Care
2621,1,0,12,1,8,14,0,16,4,13,18,7,3,12,7,4,6,19,7,9,Sexual Wellness
2622,2,13,7,12,5,9,20,15,2,15,13,16,7,4,16,0,10,10,8,13,Skin Care & Dermatology
2623,3,16,3,14,14,6,19,15,10,0,1,17,5,1,20,2,2,0,0,2,Respiratory & Asthma
2624,1,8,8,12,6,12,12,13,13,13,9,12,3,1,7,20,18,12,5,0,Supplements & Herbal
2625,2,5,7,20,7,18,4,10,20,14,7,10,19,18,2,11,14,4,17,1,Pain Relief
2626,9,7,3,1,19,18,4,14,10,10,6,19,19,12,12,4,13,0,8,10,Allergy & Sinus
2627,20,7,15,20,1,11,20,18,7,5,6,20,20,18,10,1,7,10,19,13,Antibiotics
2628,18,2,17,7,8,13,16,18,17,0,0,6,7,20,19,4,14,20,4,3,First Aid & Wound Care
2629,13,9,16,11,19,19,18,18,0,3,17,1,15,15,0,19,15,12,20,7,Mental Health & Sleep
2630,7,8,4,10,4,7,1,4,9,0,12,16,5,4,12,10,4,8,4,15,Eye & Ear Care
2631,1,12,16,20,6,2,13,12,0,19,12,2,1,5,6,5,19,15,18,16,Pain Relief
2632,2,19,6,13,11,14,0,3,2,17,14,4,0,1,11,1,3,0,2,14,Cold & Sick
2633,18,8,16,15,13,3,2,16,9,17,10,0,3,12,14,11,6,13,4,15,Antibiotics
2634,1,2,13,10,17,14,3,18,3,19,17,13,7,6,4,18,3,11,19,9,Women's Health
2635,7,18,10,5,18,10,15,5,8,16,5,12,2,18,8,13,8,4,5,15,Cold & Sick
2636,20,19,15,10,12,17,1,7,9,6,17,14,14,17,6,19,18,3,2,18,Antibiotics
2637,10,13,6,1,8,18,13,14,1,3,16,12,7,6,13,9,10,17,11,20,Pet Medications
2638,7,10,9,14,13,5,10,20,16,5,0,3,0,14,2,11,7,2,14,0,Diabetes Care
2639,11,9,6,3,9,8,18,20,14,5,20,6,7,9,2,3,9,19,3,17,Diabetes Care
2640,10,14,1,2,0,1,16,14,4,7,2,10,3,0,6,20,16,13,9,2,Supplements & Herbal
2641,0,18,19,9,2,4,20,1,10,19,10,8,5,17,14,8,12,20,10,5,Skin Care & Dermatology
2642,20,11,5,2,8,0,12,3,0,11,9,20,17,17,13,5,0,4,15,17,Antibiotics
2643,16,18,20,11,14,19,7,11,19,9,17,19,7,13,6,12,15,15,13,20,Vitamin
2644,10,17,8,4,9,0,13,20,9,5,8,14,0,15,18,5,5,3,3,10,Diabetes Care
2645,7,9,13,1,1,9,0,11,4,11,16,19,1,1,3,15,17,10,16,5,Eye & Ear Care
2646,20,1,0,20,17,2,5,9,16,12,15,6,16,9,9,9,17,5,3,14,Antibiotics
2647,3,12,16,12,1,1,14,10,13,2,12,16,12,4,4,5,9,16,16,13,Vitamin
2648,6,13,5,15,12,18,4,17,1,8,15,1,12,11,2,17,0,4,3,13,Digestive Health
2649,6,17,4,0,6,4,13,16,13,19,18,18,7,14,2,1,4,11,1,13,Women's Health
2650,12,18,19,14,16,16,19,7,11,20,20,7,0,14,7,11,8,1,10,6,Women's Health
2651,7,13,1,6,4,1,5,2,4,17,0,8,8,13,12,17,13,15,11,17,Women's Health
2652,0,17,11,3,8,6,7,17,20,17,3,15,0,7,15,20,18,3,14,12,Heart & Blood Pressure
2653,1,20,16,0,0,6,20,2,18,20,13,10,0,8,5,6,16,7,16,20,Cold & Sick
2654,11,12,18,7,0,4,3,13,6,9,2,15,17,16,0,5,11,13,17,20,Pet Medications
2655,20,4,7,0,12,8,4,5,18,4,6,16,18,13,20,6,18,17,11,15,Antibiotics
2656,17,11,8,10,11,5,1,11,12,14,10,13,14,9,15,2,8,2,1,5,Antibiotics
2657,5,10,14,19,9,12,20,6,11,5,0,14,9,14,11,5,8,1,18,16,Skin Care & Dermatology
2658,20,14,20,18,5,13,11,2,20,16,17,14,19,20,20,11,17,16,6,7,Antibiotics
2659,19,14,0,8,4,12,9,11,0,19,18,17,2,12,18,11,3,20,8,18,Sexual Wellness
2660,10,12,3,0,0,19,6,19,6,12,7,8,10,19,18,13,5,1,15,0,Digestive Health
2661,8,18,3,7,10,15,6,10,3,2,13,11,11,18,4,7,11,0,5,10,Cold & Sick
2662,14,20,19,19,4,7,14,7,16,3,17,15,8,3,3,9,14,10,11,5,Cold & Sick
2663,2,0,9,17,15,11,12,1,19,15,5,0,8,5,14,16,10,0,2,11,Heart & Blood Pressure
2664,19,7,11,6,15,5,8,18,11,18,12,4,9,2,10,17,6,11,15,5,Antibiotics
2665,4,17,0,1,5,3,13,14,0,7,13,17,10,0,7,5,19,9,12,10,Weight Management
2666,7,17,16,20,15,11,10,13,6,18,10,2,3,11,20,9,4,14,20,2,Pain Relief
2667,8,18,12,2,2,2,2,11,10,0,18,13,0,11,4,15,11,13,11,2,Cold & Sick
2668,12,19,10,13,14,8,4,14,18,5,11,15,8,4,13,9,4,0,12,3,Cold & Sick
2669,20,0,5,8,11,19,19,13,6,13,16,15,10,11,18,8,7,7,9,13,Antibiotics
2670,9,18,5,12,0,9,16,1,3,15,10,14,0,3,12,15,2,13,9,10,Cold & Sick
2671,18,0,7,12,20,9,9,20,13,11,1,6,0,16,15,10,10,13,18,17,Allergy & Sinus
2672,12,18,10,16,8,17,18,19,1,14,19,11,1,14,20,14,12,2,19,5,Respiratory & Asthma
2673,16,9,6,2,16,17,3,13,17,7,16,15,19,10,12,16,12,3,5,12,Baby & Child Care
2674,17,6,4,16,10,16,19,12,3,7,2,1,3,9,6,8,15,0,6,15,Skin Care & Dermatology
2675,6,17,20,15,13,8,18,2,14,8,17,10,7,8,13,0,15,10,12,2,Vitamin
2676,14,13,1,17,5,20,0,14,17,20,19,20,15,19,11,13,10,16,5,10,Digestive Health
2677,11,7,20,15,4,10,5,10,19,18,13,16,10,7,4,19,2,15,9,11,Vitamin
2678,16,10,11,9,5,20,2,15,2,0,18,12,5,18,15,13,9,13,1,12,Digestive Health
2679,14,5,2,9,8,2,7,15,2,2,12,15,9,13,1,13,11,8,18,15,Mental Health & Sleep
2680,20,8,4,12,18,4,13,18,14,12,4,13,14,3,14,0,19,15,0,19,Antibiotics
2681,2,5,4,20,0,1,13,10,19,8,10,4,13,16,20,10,0,2,14,9,Pain Relief
2682,15,15,16,0,19,2,11,20,7,6,3,2,9,6,14,20,6,12,20,13,Diabetes Care
2683,0,5,17,2,11,19,5,10,5,3,6,14,0,2,14,18,2,7,20,10,Mental Health & Sleep
2684,19,12,7,9,10,14,1,9,2,19,17,15,15,17,2,2,20,20,2,9,Weight Management
2685,4,14,19,20,20,5,8,0,3,16,12,6,11,7,16,20,7,15,4,16,Pain Relief
2686,11,8,20,17,19,11,13,8,18,15,15,17,4,2,18,10,13,11,10,7,Vitamin
2687,14,0,9,4,19,12,16,3,12,9,20,19,18,12,6,16,14,9,19,17,Men's Health
2688,17,18,2,4,8,18,4,12,16,18,7,13,3,20,10,5,12,18,17,16,First Aid & Wound Care
2689,2,8,20,6,15,17,9,11,4,5,2,3,17,5,3,16,11,14,11,19,Vitamin
2690,3,18,12,13,5,2,13,17,4,1,1,13,9,15,16,8,5,9,4,16,Cold & Sick
2691,18,7,10,5,19,18,15,1,6,7,17,4,0,15,5,13,17,7,16,16,Allergy & Sinus
2692,13,5,7,20,15,7,17,2,16,14,17,5,14,11,7,5,3,7,18,17,Pain Relief
2693,2,10,0,8,15,2,10,15,1,5,4,4,16,3,13,2,2,16,12,6,Baby & Child Care
2694,8,13,15,11,1,7,18,19,7,10,15,6,12,9,11,16,14,11,17,7,Diabetes Care
2695,14,7,19,5,12,17,13,10,9,3,16,18,7,13,18,6,3,3,13,6,Vitamin
2696,12,12,17,14,14,17,13,11,15,15,16,7,18,15,5,16,10,18,5,17,Baby & Child Care
2697,20,17,17,0,15,0,5,0,4,5,18,17,0,16,7,9,4,10,15,20,Antibiotics
2698,4,2,2,16,3,0,6,17,5,5,20,12,11,17,12,8,12,4,6,5,Men's Health
2699,0,9,16,3,4,16,19,16,1,1,17,17,7,8,20,13,2,6,3,10,Respiratory & Asthma
2700,14,3,12,12,16,7,1,6,9,14,3,7,12,9,18,7,8,12,19,8,Mental Health & Sleep
2701,4,14,18,2,19,18,10,14,0,2,12,19,11,4,18,4,8,17,7,4,Allergy & Sinus
2702,18,16,0,8,19,15,7,11,17,14,6,5,2,1,19,17,1,9,4,17,Allergy & Sinus
2703,2,13,18,19,10,12,19,13,16,17,16,2,19,17,3,5,18,5,17,0,Pain Relief
2704,19,7,13,19,5,5,4,18,6,18,1,15,10,15,11,11,10,1,11,3,Antibiotics
2705,5,15,13,16,10,20,12,8,14,4,0,8,20,6,1,2,15,17,20,2,Digestive Health
2706,10,18,15,10,12,17,6,17,19,6,4,6,2,17,1,4,17,7,3,18,Heart & Blood Pressure
2707,3,13,14,2,14,15,3,4,9,3,13,0,1,4,0,15,19,7,3,15,Weight Management
2708,5,2,17,3,16,8,1,15,6,19,7,19,3,0,1,19,1,13,16,10,Women's Health
2709,18,18,14,13,7,17,13,7,20,6,19,6,17,3,4,2,8,2,10,18,Heart & Blood Pressure
2710,2,2,19,18,1,14,14,19,3,12,11,9,9,11,19,12,18,5,10,3,Vitamin
2711,19,16,2,5,11,2,7,13,1,3,20,18,10,15,18,3,11,13,17,15,Men's Health
2712,12,2,13,16,20,8,11,12,20,2,6,1,9,6,7,1,15,0,17,4,Allergy & Sinus
2713,7,12,7,20,3,18,19,15,4,13,9,15,12,3,6,1,18,4,15,9,Pain Relief
2714,12,11,0,20,12,8,6,8,7,10,7,6,19,5,6,7,6,13,20,11,Pain Relief
2715,12,20,18,11,10,7,14,16,3,16,14,7,5,0,18,17,12,12,14,9,Cold & Sick
2716,0,0,5,3,17,19,3,4,4,7,13,4,13,16,1,11,0,2,10,18,Digestive Health
2717,0,4,10,7,3,2,5,12,8,15,10,10,20,12,4,13,3,13,2,8,Baby & Child Care
2718,2,2,8,17,6,2,12,9,6,0,11,19,10,5,20,16,1,8,20,19,Respiratory & Asthma
2719,15,7,17,4,4,3,5,11,0,20,10,0,20,15,4,15,14,12,15,11,Women's Health
2720,9,9,5,11,7,1,2,10,18,2,17,11,11,20,17,12,18,16,12,18,First Aid & Wound Care
2721,14,0,20,12,16,8,8,12,15,19,18,8,15,9,13,6,0,16,10,2,Vitamin
2722,18,3,13,2,16,1,19,15,19,4,11,2,18,8,1,13,9,3,7,11,Skin Care & Dermatology
2723,12,18,0,19,11,2,15,9,2,6,9,13,13,9,17,16,20,0,2,17,Weight Management
2724,11,9,1,20,17,15,0,17,9,1,3,18,13,15,17,2,13,6,16,17,Pain Relief
2725,3,12,8,10,7,5,3,4,12,7,9,3,14,4,6,2,7,17,8,18,Pet Medications
2726,18,0,15,3,13,4,8,8,9,1,14,10,5,10,18,13,17,9,16,16,Antibiotics
2727,12,3,4,8,16,18,14,1,20,3,13,3,13,3,0,13,11,3,9,18,Heart & Blood Pressure
2728,0,18,0,1,16,11,11,2,0,2,18,7,4,0,6,4,17,15,19,8,Mental Health & Sleep
2729,17,13,10,9,10,20,7,0,11,16,9,8,2,9,10,0,9,7,12,13,Digestive Health
2730,1,6,11,11,11,2,0,13,11,18,7,18,5,9,9,18,19,17,3,6,Weight Management
2731,6,18,0,10,19,0,5,19,8,2,6,18,7,8,6,0,11,10,15,9,Allergy & Sinus
2732,3,4,9,7,6,4,3,15,8,18,5,9,11,4,8,13,14,16,10,11,Women's Health
2733,2,15,16,10,16,18,8,16,9,11,10,18,9,8,15,18,16,16,3,12,Digestive Health
2734,14,5,5,7,5,2,1,0,15,10,15,19,2,18,6,4,0,5,8,7,Eye & Ear Care
2735,15,14,10,10,14,8,7,7,4,0,17,6,16,18,20,20,0,13,14,13,Respiratory & Asthma
2736,6,19,12,4,1,4,11,5,4,6,17,15,19,9,8,2,3,7,20,5,Mental Health & Sleep
2737,2,18,16,9,16,15,14,8,14,4,6,17,18,9,3,12,3,16,19,0,Mental Health & Sleep
2738,15,15,7,0,17,12,11,17,11,15,4,5,0,19,0,15,13,3,2,0,First Aid & Wound Care
2739,10,8,9,11,10,20,4,20,10,11,1,2,13,1,11,1,19,11,5,5,Digestive Health
2740,12,16,8,2,18,14,10,1,10,11,12,14,19,14,10,1,13,13,9,6,Baby & Child Care
2741,19,1,17,9,4,12,18,11,3,17,1,12,4,1,13,0,19,0,3,10,Antibiotics
2742,10,4,20,13,19,2,17,15,10,6,13,15,20,9,14,15,8,7,8,20,Vitamin
2743,5,15,6,13,6,8,6,8,2,6,11,1,12,7,4,11,4,3,4,10,Cold & Sick
2744,2,20,3,20,13,13,12,5,1,19,10,14,5,14,6,9,17,20,15,10,Cold & Sick
2745,8,14,15,19,19,11,6,9,9,10,14,13,13,18,15,1,18,12,8,4,Pain Relief
2746,7,18,4,4,12,4,9,19,2,18,5,16,13,8,11,20,0,0,17,0,Supplements & Herbal
2747,2,3,17,15,18,14,13,13,17,2,18,12,6,6,15,6,6,18,14,19,Pet Medications
2748,7,16,8,19,12,15,14,9,1,7,4,14,13,14,10,8,13,8,0,8,Pain Relief
2749,6,11,7,12,19,16,2,5,20,7,14,20,19,3,13,5,5,6,4,17,Heart & Blood Pressure
2750,7,13,7,9,6,5,20,0,20,11,15,10,19,18,5,10,17,12,3,5,Skin Care & Dermatology
2751,10,20,7,8,8,7,11,18,16,14,6,9,13,0,7,15,7,11,4,12,Cold & Sick
2752,11,4,13,13,11,2,9,0,12,12,18,6,4,11,15,12,9,8,8,20,Pet Medications
2753,3,18,12,6,10,4,4,8,15,6,4,2,9,10,17,13,1,16,10,12,Cold & Sick
2754,20,8,3,4,11,8,8,16,20,13,0,18,14,11,3,5,9,0,16,2,Antibiotics
2755,16,12,9,7,4,6,7,13,16,2,10,3,17,20,20,10,18,18,18,18,First Aid & Wound Care
2756,0,19,0,16,2,2,2,0,17,15,8,18,2,4,10,17,1,6,9,8,Cold & Sick
2757,17,10,13,16,18,13,18,11,2,9,12,2,15,20,18,13,0,6,2,2,First Aid & Wound Care
2758,12,18,14,20,1,11,2,13,5,14,12,12,4,17,6,2,9,12,9,18,Pain Relief
2759,15,8,12,18,19,8,9,19,19,14,1,0,3,18,14,13,0,7,2,2,Allergy & Sinus
2760,20,20,15,5,2,16,0,12,18,11,6,9,13,18,12,16,6,7,19,15,Antibiotics
2761,6,10,12,11,7,19,2,16,16,1,9,14,8,20,10,17,13,0,3,7,First Aid & Wound Care
2762,0,14,4,0,5,18,15,7,0,9,18,17,0,0,14,16,5,4,1,20,Pet Medications
2763,0,10,15,9,11,10,6,17,0,20,19,10,13,3,8,4,18,0,12,14,Women's Health
2764,20,7,13,1,10,4,19,10,14,15,20,3,7,7,10,2,10,0,5,11,Antibiotics
2765,18,10,5,5,5,4,9,9,19,4,15,6,15,5,18,19,1,4,10,8,Heart & Blood Pressure
2766,20,5,1,8,11,20,6,0,13,12,18,15,13,15,1,12,0,3,10,8,Antibiotics
2767,7,6,2,13,5,12,17,13,5,12,1,0,4,14,20,2,8,20,10,5,Respiratory & Asthma
2768,16,17,18,5,5,14,1,13,6,19,11,16,0,14,7,13,11,2,1,15,Women's Health
2769,12,13,11,2,9,18,19,4,13,7,13,7,8,12,17,10,18,4,2,5,Skin Care & Dermatology
2770,12,7,1,15,5,1,7,1,0,19,19,17,4,10,14,5,3,9,12,11,Women's Health
2771,18,9,5,1,18,14,13,1,5,7,14,20,14,12,14,13,8,13,9,19,Eye & Ear Care
2772,14,7,0,17,9,9,9,16,0,16,18,2,16,20,15,5,18,0,8,9,First Aid & Wound Care
2773,12,6,19,9,11,10,9,12,3,20,1,5,17,3,10,18,7,13,15,11,Women's Health
2774,19,0,8,0,14,15,0,8,10,11,13,11,9,0,2,8,7,2,5,19,Antibiotics
2775,20,3,19,7,15,5,18,3,7,9,14,8,19,16,13,1,3,8,12,13,Antibiotics
2776,15,13,10,16,2,14,3,7,10,1,6,9,17,3,17,10,2,7,9,9,Baby & Child Care
2777,4,7,18,13,8,14,16,14,10,12,6,20,18,2,4,19,12,11,3,3,Eye & Ear Care
2778,3,10,15,1,11,13,5,11,12,10,3,11,10,8,0,6,18,4,6,16,Weight Management
2779,3,17,12,3,10,15,5,2,10,0,11,13,5,17,16,9,14,17,5,13,Cold & Sick
2780,12,4,3,0,7,15,18,11,17,10,0,20,0,3,18,13,2,3,1,8,Eye & Ear Care
2781,2,10,4,3,10,18,16,13,11,3,10,3,9,2,3,0,3,2,16,18,Digestive Health
2782,15,0,5,14,15,6,12,12,13,11,10,2,18,9,6,8,12,11,0,20,Pet Medications
2783,3,2,12,4,17,17,18,18,18,19,19,20,4,0,0,11,6,17,20,19,Eye & Ear Care
2784,5,4,3,9,7,0,11,17,8,5,7,6,6,0,4,14,11,9,10,14,Diabetes Care
2785,11,14,15,14,0,1,16,13,10,7,8,1,8,7,6,5,10,7,15,2,Skin Care & Dermatology
2786,0,8,7,10,2,9,2,18,3,7,2,13,7,19,14,9,7,19,9,5,First Aid & Wound Care
2787,10,11,20,11,9,12,4,16,10,7,16,12,16,7,15,7,5,7,17,5,Vitamin
2788,1,10,17,15,9,11,19,9,7,14,13,10,12,14,1,17,6,13,18,17,Skin Care & Dermatology
2789,19,7,14,7,16,0,18,3,0,16,5,7,20,5,5,19,10,19,13,19,Baby & Child Care
2790,20,0,11,10,7,18,9,13,8,17,8,10,1,17,0,9,2,19,12,15,Antibiotics
2791,12,7,2,4,18,11,4,3,20,9,6,16,3,15,11,15,13,8,8,7,Heart & Blood Pressure
2792,9,2,8,9,6,0,8,9,11,20,4,1,20,8,13,12,1,0,11,6,Women's Health
2793,5,5,14,7,17,0,2,15,10,8,10,15,3,6,15,14,4,20,7,12,Sexual Wellness
2794,10,1,5,0,12,9,8,19,13,13,8,8,3,18,20,17,2,10,5,4,Respiratory & Asthma
2795,20,13,5,5,4,5,6,3,4,5,7,1,8,17,14,16,18,4,13,9,Antibiotics
2796,13,8,0,17,7,12,14,3,18,20,5,14,0,19,16,12,20,4,20,0,Women's Health
2797,2,19,6,6,20,17,12,8,5,18,6,5,14,14,8,10,5,11,3,7,Allergy & Sinus
2798,14,10,18,2,2,7,4,7,1,18,1,2,3,13,8,15,2,7,4,15,Vitamin
2799,7,0,18,10,3,16,16,4,0,19,10,6,17,13,4,2,17,14,12,11,Women's Health
2800,3,12,6,6,14,18,4,6,13,10,11,12,7,12,11,15,11,13,9,2,Digestive Health
2801,5,17,13,12,0,8,16,19,13,1,17,19,10,7,11,5,7,12,14,8,Diabetes Care
2802,7,16,13,3,16,1,17,12,20,11,19,15,19,10,4,3,13,5,5,1,Heart & Blood Pressure
2803,18,19,13,13,16,5,2,15,16,0,19,17,14,17,8,4,7,10,6,2,Cold & Sick
2804,5,9,3,10,17,7,8,3,20,20,9,8,5,6,5,7,14,8,1,10,Heart & Blood Pressure
2805,14,12,9,4,9,2,17,5,16,0,14,20,0,16,8,6,4,2,15,1,Eye & Ear Care
2806,0,8,18,10,19,3,7,1,0,11,5,9,16,15,10,16,8,15,17,17,Allergy & Sinus
2807,3,14,11,16,14,14,0,8,15,20,19,13,15,2,12,15,4,13,12,12,Women's Health
2808,13,17,6,12,5,6,4,14,5,19,19,15,15,10,8,10,10,4,5,0,Women's Health
2809,10,1,19,12,13,8,0,16,0,5,5,20,12,3,5,19,10,15,1,5,Eye & Ear Care
2810,5,2,7,17,3,17,2,9,0,9,1,9,2,7,10,16,5,8,0,11,Pain Relief
2811,14,15,7,18,16,3,15,6,12,4,10,12,18,11,18,5,11,8,1,10,Pain Relief
2812,3,13,3,11,7,2,0,8,20,1,20,3,9,17,0,15,8,13,7,18,Heart & Blood Pressure
2813,3,12,8,11,8,4,13,11,11,17,18,8,7,0,10,0,12,10,9,16,Men's Health
2814,6,4,8,19,13,13,13,11,6,3,8,19,9,0,11,12,14,2,2,15,Pain Relief
2815,14,1,18,2,8,2,6,5,2,7,20,2,17,12,13,2,17,2,10,11,Men's Health
2816,16,4,5,9,16,2,17,6,15,14,9,10,15,19,17,18,19,1,1,16,First Aid & Wound Care
2817,11,5,4,18,12,0,0,0,3,9,14,6,13,14,8,4,18,11,9,0,Pain Relief
2818,8,16,8,11,14,6,0,20,0,13,9,12,4,10,17,6,9,18,12,18,Diabetes Care
2819,8,18,0,17,7,13,12,15,8,16,14,20,15,17,16,10,9,4,4,0,Eye & Ear Care
2820,13,13,8,15,7,6,5,7,8,13,18,15,19,1,4,2,17,20,1,12,Sexual Wellness
2821,3,14,19,11,14,5,10,17,16,16,15,13,5,8,12,10,4,2,14,9,Vitamin
2822,18,13,10,17,13,4,5,4,7,2,20,8,11,12,12,12,18,3,18,17,Men's Health
2823,18,11,19,11,19,3,11,10,5,20,5,4,8,5,5,19,17,6,10,8,Women's Health
2824,7,0,7,8,19,3,16,13,14,20,19,4,10,1,20,17,8,12,1,10,Women's Health
2825,10,9,15,19,0,5,20,20,5,18,13,8,11,20,14,11,13,8,10,7,Skin Care & Dermatology
2826,6,7,12,12,2,7,15,3,10,8,8,12,3,11,18,6,3,10,4,13,Respiratory & Asthma
2827,16,15,15,5,2,5,1,13,19,6,11,16,7,19,20,17,12,0,5,1,Respiratory & Asthma
2828,14,14,3,6,9,0,17,5,13,5,3,5,8,9,16,18,17,7,12,18,Supplements & Herbal
2829,5,13,16,3,13,5,18,5,15,9,16,11,8,1,8,18,15,11,15,16,Skin Care & Dermatology
2830,10,5,12,8,20,6,12,17,18,9,0,1,10,2,3,1,11,10,1,1,Allergy & Sinus
2831,13,7,1,10,9,9,13,15,15,18,3,16,15,2,0,15,6,1,5,9,Women's Health
2832,9,7,13,8,6,4,14,2,4,15,7,4,11,6,20,4,12,4,13,18,Respiratory & Asthma
2833,0,14,18,18,13,19,3,13,10,16,17,7,10,6,4,18,4,0,0,0,Digestive Health
2834,3,19,9,14,10,0,11,1,12,10,11,6,4,12,0,4,11,3,5,9,Cold & Sick
2835,11,10,10,2,4,3,19,8,20,15,19,16,12,17,13,11,5,19,13,10,Heart & Blood Pressure
2836,15,15,15,11,4,17,5,4,10,3,19,9,11,15,9,7,10,12,16,9,Men's Health
2837,16,14,17,20,10,0,17,13,20,19,8,0,20,16,8,9,19,17,19,14,Pain Relief
2838,20,16,14,6,16,1,2,5,6,8,6,20,17,10,6,2,15,4,12,8,Antibiotics
2839,10,9,20,1,2,8,20,7,2,8,7,7,16,10,6,1,10,13,14,3,Vitamin
2840,7,11,13,20,17,19,19,2,14,3,11,20,15,15,20,18,10,8,19,3,Pain Relief
2841,20,16,15,7,11,16,14,12,9,9,6,10,5,12,8,7,18,7,11,3,Antibiotics
2842,6,10,0,19,20,16,12,17,1,4,1,4,19,3,4,0,7,5,8,8,Allergy & Sinus
2843,6,9,19,18,12,20,11,1,13,20,6,1,18,5,8,6,4,13,19,10,Digestive Health
2844,20,0,1,7,11,19,13,3,6,13,13,7,1,3,9,16,3,1,18,20,Antibiotics
2845,0,14,4,2,8,15,0,14,15,15,5,18,0,7,3,6,17,3,5,8,Eye & Ear Care
2846,14,5,0,5,14,8,19,2,8,13,17,5,0,12,18,15,16,2,4,3,Skin Care & Dermatology
2847,20,18,16,4,9,14,13,16,11,5,14,16,2,0,6,10,8,19,4,0,Antibiotics
2848,14,0,12,17,8,4,6,3,14,8,2,16,12,18,19,11,13,18,8,12,Respiratory & Asthma
2849,19,4,2,5,18,6,14,6,6,1,2,13,17,14,8,1,14,2,5,8,Antibiotics
2850,8,20,17,12,17,8,15,13,15,9,3,1,17,0,0,2,11,2,1,2,Cold & Sick
2851,12,12,12,18,13,1,6,17,5,1,0,3,12,3,17,0,19,12,8,6,Weight Management
2852,1,9,8,14,14,15,17,4,14,3,5,16,11,12,1,18,4,13,1,7,Supplements & Herbal
2853,5,17,7,20,1,6,7,10,20,4,15,0,0,0,8,12,13,9,3,16,Pain Relief
2854,13,11,2,8,19,0,4,0,15,2,9,12,4,20,9,9,20,11,0,19,First Aid & Wound Care
2855,14,12,0,15,4,6,15,15,9,11,5,4,12,10,16,13,20,8,17,11,Weight Management
2856,11,8,19,14,7,9,9,19,7,1,5,8,1,9,4,2,14,5,17,9,Vitamin
2857,7,17,20,0,6,16,15,13,7,12,1,1,12,14,2,12,5,16,14,14,Vitamin
